Incident,change,date,year,month,day,time,hour,addr,lon,lat,zip,nature,all,all2
2010089380,y,5/5/10,2010,05,Wednesday,18:23:15,18,4709 OAK VIEW DR-CO,-92.265703,38.97899,65202,OO-OTHER OFFENSE,Incident: OO-OTHER OFFENSE<br\>Date: May-05-2010<br\>Time: 18:23<br\>Address: 4709 OAK VIEW DR-CO,Incident: OO-OTHER OFFENSE Date: May-05-2010 Time: 18:23 Address: 4709 OAK VIEW DR-CO
2013116874,n,6/23/13,2013,06,Sunday,2:14:34,02,4601 OAK VIEW DR-CO,-92.268172,38.978995,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-23-2013<br\>Time: 02:14<br\>Address: 4601 OAK VIEW DR-CO,Incident: SF-SHOTS FIRED Date: Jun-23-2013 Time: 02:14 Address: 4601 OAK VIEW DR-CO
2011116982,n,6/25/11,2011,06,Saturday,2:15:50,02,1912 FOYER CT-CO,-92.3092,38.979057,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-25-2011<br\>Time: 02:15<br\>Address: 1912 FOYER CT-CO,Incident: SF-SHOTS FIRED Date: Jun-25-2011 Time: 02:15 Address: 1912 FOYER CT-CO
2010150410,n,7/29/10,2010,07,Thursday,21:51:29,21,2904 RANGE LINE ST-CO,-92.323943,38.979354,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-29-2010<br\>Time: 21:51<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Jul-29-2010 Time: 21:51 Address: 2904 RANGE LINE ST-CO
2013232046,n,12/3/13,2013,12,Tuesday,18:25:09,18,2900 PARIS RD-CO,-92.293372,38.97944,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-03-2013<br\>Time: 18:25<br\>Address: 2900 PARIS RD-CO,Incident: SF-SHOTS FIRED Date: Dec-03-2013 Time: 18:25 Address: 2900 PARIS RD-CO
2012060373,n,3/28/12,2012,03,Wednesday,11:26:37,11,2904 RANGE LINE ST-CO,-92.323948,38.979479,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Mar-28-2012<br\>Time: 11:26<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Mar-28-2012 Time: 11:26 Address: 2904 RANGE LINE ST-CO
2013123992,n,7/2/13,2013,07,Tuesday,23:18:31,23,2904 RANGE LINE ST-CO,-92.323948,38.979479,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-02-2013<br\>Time: 23:18<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Jul-02-2013 Time: 23:18 Address: 2904 RANGE LINE ST-CO
2010213299,n,10/23/10,2010,10,Saturday,23:11:19,23,4702 WREN WOOD DR-CO,-92.265666,38.979487,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-23-2010<br\>Time: 23:11<br\>Address: 4702 WREN WOOD DR-CO,Incident: SF-SHOTS FIRED Date: Oct-23-2010 Time: 23:11 Address: 4702 WREN WOOD DR-CO
2013222029,n,11/18/13,2013,11,Monday,23:44:27,23,2904 RANGE LINE ST-CO,-92.32356,38.979524,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-18-2013<br\>Time: 23:44<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Nov-18-2013 Time: 23:44 Address: 2904 RANGE LINE ST-CO
2011183273,n,10/3/11,2011,10,Monday,1:53:10,01,3212 MEXICO GRAVEL RD-CO,-92.288697,38.979698,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-03-2011<br\>Time: 01:53<br\>Address: 3212 MEXICO GRAVEL RD-CO,Incident: SF-SHOTS FIRED Date: Oct-03-2011 Time: 01:53 Address: 3212 MEXICO GRAVEL RD-CO
2013104142,n,6/5/13,2013,06,Wednesday,2:03:26,02,3212 MEXICO GRAVEL RD-CO,-92.288697,38.979698,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-05-2013<br\>Time: 02:03<br\>Address: 3212 MEXICO GRAVEL RD-CO,Incident: SF-SHOTS FIRED Date: Jun-05-2013 Time: 02:03 Address: 3212 MEXICO GRAVEL RD-CO
2010237449,n,11/28/10,2010,11,Sunday,22:04:39,22,2308 SUNFLOWER ST-CO,-92.379679,38.980005,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-28-2010<br\>Time: 22:04<br\>Address: 2308 SUNFLOWER ST-CO,Incident: SF-SHOTS FIRED Date: Nov-28-2010 Time: 22:04 Address: 2308 SUNFLOWER ST-CO
2011222384,n,12/1/11,2011,12,Thursday,18:11:27,18,2964 NORTHLAND DR-CO,-92.322768,38.980318,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-01-2011<br\>Time: 18:11<br\>Address: 2964 NORTHLAND DR-CO,Incident: SF-SHOTS FIRED Date: Dec-01-2011 Time: 18:11 Address: 2964 NORTHLAND DR-CO
2009253723,n,12/29/09,2009,12,Tuesday,12:40:44,12,2799 GARTH AV N-CO,-92.340186,38.980372,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-29-2009<br\>Time: 12:40<br\>Address: 2799 GARTH AV N-CO,Incident: SF-SHOTS FIRED Date: Dec-29-2009 Time: 12:40 Address: 2799 GARTH AV N-CO
2013246579,y,12/26/13,2013,12,Thursday,2:35:25,02,2904 RANGE LINE ST-CO,-92.323878,38.980373,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Dec-26-2013<br\>Time: 02:35<br\>Address: 2904 RANGE LINE ST-CO,Incident: SI-SUSP INCIDENT Date: Dec-26-2013 Time: 02:35 Address: 2904 RANGE LINE ST-CO
2012036520,y,2/23/12,2012,02,Thursday,18:19:11,18,2904 RANGE LINE ST-CO,-92.323878,38.980373,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Feb-23-2012<br\>Time: 18:19<br\>Address: 2904 RANGE LINE ST-CO,Incident: FW-FIREWORKS Date: Feb-23-2012 Time: 18:19 Address: 2904 RANGE LINE ST-CO
2009243322,n,12/13/09,2009,12,Sunday,3:01:27,03,2904 RANGE LINE ST-CO,-92.324728,38.980415,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-13-2009<br\>Time: 03:01<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Dec-13-2009 Time: 03:01 Address: 2904 RANGE LINE ST-CO
2013117091,y,6/23/13,2013,06,Sunday,15:29:34,15,2931 NORTHLAND DR-CO,-92.319163,38.980416,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Jun-23-2013<br\>Time: 15:29<br\>Address: 2931 NORTHLAND DR-CO,Incident: SI-SUSP INCIDENT Date: Jun-23-2013 Time: 15:29 Address: 2931 NORTHLAND DR-CO
2011207999,n,11/9/11,2011,11,Wednesday,15:30:45,15,2904 RANGE LINE ST-CO,-92.324752,38.980416,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-09-2011<br\>Time: 15:30<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Nov-09-2011 Time: 15:30 Address: 2904 RANGE LINE ST-CO
2010206691,n,10/14/10,2010,10,Thursday,22:47:45,22,2504 CARNATION DR-CO,-92.375464,38.980623,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-14-2010<br\>Time: 22:47<br\>Address: 2504 CARNATION DR-CO,Incident: SF-SHOTS FIRED Date: Oct-14-2010 Time: 22:47 Address: 2504 CARNATION DR-CO
2011202860,n,11/1/11,2011,11,Tuesday,13:24:05,13,2904 RANGE LINE ST-CO,-92.325432,38.980662,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-01-2011<br\>Time: 13:24<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Nov-01-2011 Time: 13:24 Address: 2904 RANGE LINE ST-CO
2011211383,n,11/14/11,2011,11,Monday,16:12:19,16,5300 TALL TREE CT-CO,-92.25761,38.98105,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-14-2011<br\>Time: 16:12<br\>Address: 5300 TALL TREE CT-CO,Incident: SF-SHOTS FIRED Date: Nov-14-2011 Time: 16:12 Address: 5300 TALL TREE CT-CO
2011004462,n,1/7/11,2011,01,Friday,23:40:45,23,2904 RANGE LINE ST-CO,-92.325043,38.98108,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-07-2011<br\>Time: 23:40<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Jan-07-2011 Time: 23:40 Address: 2904 RANGE LINE ST-CO
2012164764,n,8/26/12,2012,08,Sunday,21:48:01,21,1215 HAVEN RD-CO,-92.31911,38.981104,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-26-2012<br\>Time: 21:48<br\>Address: 1215 HAVEN RD-CO,Incident: SF-SHOTS FIRED Date: Aug-26-2012 Time: 21:48 Address: 1215 HAVEN RD-CO
2013101680,n,6/1/13,2013,06,Saturday,3:07:22,03,2904 RANGE LINE ST-CO,-92.325499,38.981106,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-01-2013<br\>Time: 03:07<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Jun-01-2013 Time: 03:07 Address: 2904 RANGE LINE ST-CO
2012212332,n,11/6/12,2012,11,Tuesday,19:06:42,19,2405 SPANISH BAY DR-CO,-92.381361,38.981202,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-06-2012<br\>Time: 19:06<br\>Address: 2405 SPANISH BAY DR-CO,Incident: SF-SHOTS FIRED Date: Nov-06-2012 Time: 19:06 Address: 2405 SPANISH BAY DR-CO
2013120287,n,6/27/13,2013,06,Thursday,21:28:22,21,3500 MEXICO GRAVEL RD-CO,-92.285725,38.981223,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-27-2013<br\>Time: 21:28<br\>Address: 3500 MEXICO GRAVEL RD-CO,Incident: SF-SHOTS FIRED Date: Jun-27-2013 Time: 21:28 Address: 3500 MEXICO GRAVEL RD-CO
2012139161,n,7/20/12,2012,07,Friday,1:05:10,01,2904 RANGE LINE ST-CO,-92.324645,38.98132,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-20-2012<br\>Time: 01:05<br\>Address: 2904 RANGE LINE ST-CO,Incident: SF-SHOTS FIRED Date: Jul-20-2012 Time: 01:05 Address: 2904 RANGE LINE ST-CO
2013201364,n,10/19/13,2013,10,Saturday,20:57:36,20,3001 WOODS CROSSING DR-CO,-92.256229,38.981369,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-19-2013<br\>Time: 20:57<br\>Address: 3001 WOODS CROSSING DR-CO,Incident: SF-SHOTS FIRED Date: Oct-19-2013 Time: 20:57 Address: 3001 WOODS CROSSING DR-CO
2012003179,n,1/5/12,2012,01,Thursday,21:52:39,21,3003 WOODS CROSSING DR-CO,-92.256316,38.981613,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-05-2012<br\>Time: 21:52<br\>Address: 3003 WOODS CROSSING DR-CO,Incident: SF-SHOTS FIRED Date: Jan-05-2012 Time: 21:52 Address: 3003 WOODS CROSSING DR-CO
2012002257,n,1/4/12,2012,01,Wednesday,19:21:51,19,1108 BLUE RIDGE RD-CO,-92.323308,38.98166,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-04-2012<br\>Time: 19:21<br\>Address: 1108 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Jan-04-2012 Time: 19:21 Address: 1108 BLUE RIDGE RD-CO
2011222374,n,12/1/11,2011,12,Thursday,18:03:36,18,1200 BLUE RIDGE RD-CO,-92.322033,38.98251,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-01-2011<br\>Time: 18:03<br\>Address: 1200 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Dec-01-2011 Time: 18:03 Address: 1200 BLUE RIDGE RD-CO
2012206548,n,10/28/12,2012,10,Sunday,17:12:02,17,3208 CANNERY ROW CT-CO,-92.38443,38.982819,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-28-2012<br\>Time: 17:12<br\>Address: 3208 CANNERY ROW CT-CO,Incident: SF-SHOTS FIRED Date: Oct-28-2012 Time: 17:12 Address: 3208 CANNERY ROW CT-CO
2009170547,n,9/1/09,2009,09,Tuesday,8:40:15,08,3116 ALPINE DR-CO,-92.286432,38.983257,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-01-2009<br\>Time: 08:40<br\>Address: 3116 ALPINE DR-CO,Incident: SF-SHOTS FIRED Date: Sep-01-2009 Time: 08:40 Address: 3116 ALPINE DR-CO
2013022624,y,2/3/13,2013,02,Sunday,22:45:19,22,3201 BLUE GROUSE DR-CO,-92.331428,38.98363,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Feb-03-2013<br\>Time: 22:45<br\>Address: 3201 BLUE GROUSE DR-CO,Incident: FW-FIREWORKS Date: Feb-03-2013 Time: 22:45 Address: 3201 BLUE GROUSE DR-CO
2012234599,n,12/11/12,2012,12,Tuesday,23:00:34,23,2409 OAKLAND RIDGE DR-CO,-92.301557,38.983674,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-11-2012<br\>Time: 23:00<br\>Address: 2409 OAKLAND RIDGE DR-CO,Incident: SF-SHOTS FIRED Date: Dec-11-2012 Time: 23:00 Address: 2409 OAKLAND RIDGE DR-CO
2009166476,n,8/26/09,2009,08,Wednesday,16:55:29,16,3215 PARIS RD-CO,-92.28901,38.984068,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-26-2009<br\>Time: 16:55<br\>Address: 3215 PARIS RD-CO,Incident: SF-SHOTS FIRED Date: Aug-26-2009 Time: 16:55 Address: 3215 PARIS RD-CO
2013064197,n,4/8/13,2013,04,Monday,11:59:20,11,2808 BLACKFOOT RD-CO,-92.367556,38.984085,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Apr-08-2013<br\>Time: 11:59<br\>Address: 2808 BLACKFOOT RD-CO,Incident: SF-SHOTS FIRED Date: Apr-08-2013 Time: 11:59 Address: 2808 BLACKFOOT RD-CO
2012172234,n,9/7/12,2012,09,Friday,0:01:16,00,2808 BLACKFOOT RD-CO,-92.368851,38.984167,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-07-2012<br\>Time: 00:01<br\>Address: 2808 BLACKFOOT RD-CO,Incident: SF-SHOTS FIRED Date: Sep-07-2012 Time: 00:01 Address: 2808 BLACKFOOT RD-CO
2011230900,n,12/13/11,2011,12,Tuesday,22:05:38,22,1304 ARCARO CT-CO,-92.319926,38.984284,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Dec-13-2011<br\>Time: 22:05<br\>Address: 1304 ARCARO CT-CO,Incident: SF-SHOTS FIRED Date: Dec-13-2011 Time: 22:05 Address: 1304 ARCARO CT-CO
2012180884,n,9/19/12,2012,09,Wednesday,16:06:25,16,1900 BLUE RIDGE RD-CO,-92.310363,38.984316,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-19-2012<br\>Time: 16:06<br\>Address: 1900 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Sep-19-2012 Time: 16:06 Address: 1900 BLUE RIDGE RD-CO
2010218686,n,10/31/10,2010,10,Sunday,14:21:39,14,1900 BLUE RIDGE RD-CO,-92.310363,38.984316,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-31-2010<br\>Time: 14:21<br\>Address: 1900 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Oct-31-2010 Time: 14:21 Address: 1900 BLUE RIDGE RD-CO
2012109359,n,6/5/12,2012,06,Tuesday,9:21:29,09,1900 BLUE RIDGE RD-CO,-92.310363,38.984316,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-05-2012<br\>Time: 09:21<br\>Address: 1900 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Jun-05-2012 Time: 09:21 Address: 1900 BLUE RIDGE RD-CO
2013124840,y,7/4/13,2013,07,Thursday,0:55:14,00,1900 BLUE RIDGE RD-CO,-92.310363,38.984316,65202,FW-FIREWORKS,Incident: FW-FIREWORKS<br\>Date: Jul-04-2013<br\>Time: 00:55<br\>Address: 1900 BLUE RIDGE RD-CO,Incident: FW-FIREWORKS Date: Jul-04-2013 Time: 00:55 Address: 1900 BLUE RIDGE RD-CO
2009214288,n,11/1/09,2009,11,Sunday,17:42:57,17,3405 OAKLAND PL-CO,-92.30458,38.984346,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-01-2009<br\>Time: 17:42<br\>Address: 3405 OAKLAND PL-CO,Incident: SF-SHOTS FIRED Date: Nov-01-2009 Time: 17:42 Address: 3405 OAKLAND PL-CO
2010107655,n,5/31/10,2010,05,Monday,23:06:33,23,3307 SHOEMAKER DR-CO,-92.320942,38.984411,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-31-2010<br\>Time: 23:06<br\>Address: 3307 SHOEMAKER DR-CO,Incident: SF-SHOTS FIRED Date: May-31-2010 Time: 23:06 Address: 3307 SHOEMAKER DR-CO
2012165936,n,8/28/12,2012,08,Tuesday,17:19:54,17,3405 OAKLAND PL-CO,-92.304787,38.984742,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-28-2012<br\>Time: 17:19<br\>Address: 3405 OAKLAND PL-CO,Incident: SF-SHOTS FIRED Date: Aug-28-2012 Time: 17:19 Address: 3405 OAKLAND PL-CO
2012179020,n,9/16/12,2012,09,Sunday,18:42:08,18,3405 OAKLAND PL-CO,-92.304787,38.984742,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-16-2012<br\>Time: 18:42<br\>Address: 3405 OAKLAND PL-CO,Incident: SF-SHOTS FIRED Date: Sep-16-2012 Time: 18:42 Address: 3405 OAKLAND PL-CO
2012064288,y,4/2/12,2012,04,Monday,22:11:08,22,2610 BLUE RIDGE RD-CO,-92.297951,38.985208,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Apr-02-2012<br\>Time: 22:11<br\>Address: 2610 BLUE RIDGE RD-CO,Incident: SI-SUSP INCIDENT Date: Apr-02-2012 Time: 22:11 Address: 2610 BLUE RIDGE RD-CO
2012009988,n,1/15/12,2012,01,Sunday,23:30:55,23,2810 BLUE RIDGE RD-CO,-92.294999,38.985261,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-15-2012<br\>Time: 23:30<br\>Address: 2810 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Jan-15-2012 Time: 23:30 Address: 2810 BLUE RIDGE RD-CO
2012016580,n,1/25/12,2012,01,Wednesday,12:02:22,12,1711 BLUE RIDGE RD-CO,-92.312629,38.985267,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-25-2012<br\>Time: 12:02<br\>Address: 1711 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Jan-25-2012 Time: 12:02 Address: 1711 BLUE RIDGE RD-CO
2011115137,n,6/22/11,2011,06,Wednesday,23:25:30,23,3005 DAVID DR-CO,-92.292698,38.985312,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-22-2011<br\>Time: 23:25<br\>Address: 3005 DAVID DR-CO,Incident: SF-SHOTS FIRED Date: Jun-22-2011 Time: 23:25 Address: 3005 DAVID DR-CO
2010234566,n,11/24/10,2010,11,Wednesday,0:19:48,00,1815 BLUE RIDGE RD-CO,-92.310125,38.98561,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-24-2010<br\>Time: 00:19<br\>Address: 1815 BLUE RIDGE RD-CO,Incident: SF-SHOTS FIRED Date: Nov-24-2010 Time: 00:19 Address: 1815 BLUE RIDGE RD-CO
2012008171,n,1/12/12,2012,01,Thursday,21:39:22,21,2118 LIVE OAK LN-CO,-92.30585,38.985779,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-12-2012<br\>Time: 21:39<br\>Address: 2118 LIVE OAK LN-CO,Incident: SF-SHOTS FIRED Date: Jan-12-2012 Time: 21:39 Address: 2118 LIVE OAK LN-CO
2012105094,n,5/30/12,2012,05,Wednesday,3:17:26,03,3201 CREASY SPRINGS RD-CO,-92.351766,38.986051,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-30-2012<br\>Time: 03:17<br\>Address: 3201 CREASY SPRINGS RD-CO,Incident: SF-SHOTS FIRED Date: May-30-2012 Time: 03:17 Address: 3201 CREASY SPRINGS RD-CO
2012208042,n,10/30/12,2012,10,Tuesday,23:13:35,23,3201 CREASY SPRINGS RD-CO,-92.351766,38.986051,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Oct-30-2012<br\>Time: 23:13<br\>Address: 3201 CREASY SPRINGS RD-CO,Incident: SF-SHOTS FIRED Date: Oct-30-2012 Time: 23:13 Address: 3201 CREASY SPRINGS RD-CO
2011151596,y,8/16/11,2011,08,Tuesday,19:57:08,19,1612 SECRETARIAT DR-CO,-92.313929,38.986133,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Aug-16-2011<br\>Time: 19:57<br\>Address: 1612 SECRETARIAT DR-CO,Incident: SI-SUSP INCIDENT Date: Aug-16-2011 Time: 19:57 Address: 1612 SECRETARIAT DR-CO
2011207991,n,11/9/11,2011,11,Wednesday,15:29:24,15,514 AMAZON DR-CO,-92.328139,38.986137,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-09-2011<br\>Time: 15:29<br\>Address: 514 AMAZON DR-CO,Incident: SF-SHOTS FIRED Date: Nov-09-2011 Time: 15:29 Address: 514 AMAZON DR-CO
2012114697,y,6/13/12,2012,06,Wednesday,10:52:59,10,1805 LOVEJOY LN-CO,-92.31126,38.986146,65202,SI-SUSP INCIDENT,Incident: SI-SUSP INCIDENT<br\>Date: Jun-13-2012<br\>Time: 10:52<br\>Address: 1805 LOVEJOY LN-CO,Incident: SI-SUSP INCIDENT Date: Jun-13-2012 Time: 10:52 Address: 1805 LOVEJOY LN-CO
2013090268,n,5/16/13,2013,05,Thursday,1:21:42,01,1805 LOVEJOY LN-CO,-92.31126,38.986146,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: May-16-2013<br\>Time: 01:21<br\>Address: 1805 LOVEJOY LN-CO,Incident: SF-SHOTS FIRED Date: May-16-2013 Time: 01:21 Address: 1805 LOVEJOY LN-CO
2013124989,n,7/4/13,2013,07,Thursday,9:23:18,09,508 AMAZON DR-CO,-92.329144,38.986162,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jul-04-2013<br\>Time: 09:23<br\>Address: 508 AMAZON DR-CO,Incident: SF-SHOTS FIRED Date: Jul-04-2013 Time: 09:23 Address: 508 AMAZON DR-CO
2011208613,n,11/10/11,2011,11,Thursday,15:00:21,15,500 AMAZON DR-CO,-92.330295,38.986249,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-10-2011<br\>Time: 15:00<br\>Address: 500 AMAZON DR-CO,Incident: SF-SHOTS FIRED Date: Nov-10-2011 Time: 15:00 Address: 500 AMAZON DR-CO
2013180180,n,9/19/13,2013,09,Thursday,21:20:45,21,2101 LIVE OAK LN-CO,-92.307059,38.986273,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-19-2013<br\>Time: 21:20<br\>Address: 2101 LIVE OAK LN-CO,Incident: SF-SHOTS FIRED Date: Sep-19-2013 Time: 21:20 Address: 2101 LIVE OAK LN-CO
2013223458,n,11/20/13,2013,11,Wednesday,20:39:44,20,2916 LEEWAY DR-CO,-92.294408,38.986274,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Nov-20-2013<br\>Time: 20:39<br\>Address: 2916 LEEWAY DR-CO,Incident: SF-SHOTS FIRED Date: Nov-20-2013 Time: 20:39 Address: 2916 LEEWAY DR-CO
2012175660,n,9/11/12,2012,09,Tuesday,21:49:48,21,2916 LEEWAY DR-CO,-92.294408,38.986274,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-11-2012<br\>Time: 21:49<br\>Address: 2916 LEEWAY DR-CO,Incident: SF-SHOTS FIRED Date: Sep-11-2012 Time: 21:49 Address: 2916 LEEWAY DR-CO
2012175662,n,9/11/12,2012,09,Tuesday,21:49:49,21,2908 LEEWAY DR-CO,-92.294717,38.986275,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-11-2012<br\>Time: 21:49<br\>Address: 2908 LEEWAY DR-CO,Incident: SF-SHOTS FIRED Date: Sep-11-2012 Time: 21:49 Address: 2908 LEEWAY DR-CO
2013112989,n,6/17/13,2013,06,Monday,22:26:35,22,2311 LIVE OAK LN-CO,-92.303234,38.98628,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jun-17-2013<br\>Time: 22:26<br\>Address: 2311 LIVE OAK LN-CO,Incident: SF-SHOTS FIRED Date: Jun-17-2013 Time: 22:26 Address: 2311 LIVE OAK LN-CO
2013177356,n,9/16/13,2013,09,Monday,1:26:28,01,2808 BLACKFOOT RD-CO,-92.369399,38.986313,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Sep-16-2013<br\>Time: 01:26<br\>Address: 2808 BLACKFOOT RD-CO,Incident: SF-SHOTS FIRED Date: Sep-16-2013 Time: 01:26 Address: 2808 BLACKFOOT RD-CO
2011013232,n,1/22/11,2011,01,Saturday,19:38:42,19,2116 PARKS EDGE PL-CO,-92.305911,38.986572,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Jan-22-2011<br\>Time: 19:38<br\>Address: 2116 PARKS EDGE PL-CO,Incident: SF-SHOTS FIRED Date: Jan-22-2011 Time: 19:38 Address: 2116 PARKS EDGE PL-CO
2009166658,n,8/26/09,2009,08,Wednesday,22:04:18,22,2941 LEEWAY DR-CO,-92.293492,38.986695,65202,SF-SHOTS FIRED,Incident: SF-SHOTS FIRED<br\>Date: Aug-26-2009<br\>Time: 22:04<br\>Address: 2941 LEEWAY DR-CO,Incident: SF-SHOTS FIRED Date: Aug-26-2009 Time: 22:04 Address: 2941 LEEWAY DR-CO
